,date,newCases,newDeaths,newTestsOne,newTestsTwo,newTestsThree,newTestsFour,newAdmissions,newDeathsPerMillion,newDeathsPerMillion7Day,newCasesPerMillion,newCasesPerMillion7Day,newAdmissionsPerMillion,newAdmissionsPerMillion7Day,newTests,positivity,positivity7Day
133,2020-05-15,126,9,1421.0,,,,88.0,2.854533903774931,3.7607351430685596,39.96347465284903,43.36172930020014,27.91099817024377,33.16696535814682,1421.0,0.08866995073891626,0.10144183129445991
134,2020-05-16,183,18,1652.0,,,,117.0,5.709067807549862,4.168525700750693,58.04218937675692,46.30688332790443,37.1089407490741,33.665376039758314,1652.0,0.11077481840193705,0.1018862005552163
135,2020-05-17,162,12,1743.0,,,,98.0,3.806045205033241,4.168525700750693,51.38161026794875,43.54296954805886,31.08270250777147,32.94041504832341,1743.0,0.09294320137693632,0.0993694810408938
136,2020-05-18,101,4,1931.0,,,,77.0,1.2686817350110804,4.123215638786011,32.03421380902978,42.500838122871194,24.422123398963297,31.535803127418284,1931.0,0.0523045054375971,0.09336036168288148
137,2020-05-19,166,17,1914.0,,,,105.0,5.391897373797091,4.168525700750693,52.65029200295984,45.26475190271676,33.30289554404086,32.12483393295914,1914.0,0.08672936259143156,0.09317692611487499
138,2020-05-20,110,14,1565.0,,,,95.0,4.440386072538781,3.806045205033241,34.88874771280471,44.222620477529084,30.131191206513158,31.037392445806788,1565.0,0.07028753993610223,0.085738702420637
139,2020-05-21,166,9,1843.0,,,,105.0,2.854533903774931,3.7607351430685596,52.65029200295984,45.94440283218698,33.30289554404086,31.037392445806788,1843.0,0.09007053716766142,0.08453998795008313
140,2020-05-22,138,7,1794.0,,,,81.0,2.2201930362693907,3.670115019139197,43.76951985788227,46.48812357576316,25.690805133974376,30.720222012054016,1794.0,0.07692307692307693,0.08286186311924894
141,2020-05-23,185,6,2161.0,,,,121.0,1.9030226025166206,3.1263942755630194,58.676530244262466,46.578743699692524,38.37762248408518,30.90146225991274,2161.0,0.08560851457658492,0.07926667685848435
142,2020-05-24,140,7,2426.0,,,,78.0,2.2201930362693907,2.8998439657396125,44.403860725387815,45.58192233646953,24.73929383271607,29.995261020619115,2426.0,0.057708161582852434,0.0742330997450438
143,2020-05-25,106,7,3079.0,,,,82.0,2.2201930362693907,3.0357741516336567,33.62006597779363,45.80847264629294,26.007975567727147,30.22181133044252,3079.0,0.034426761935693405,0.07167913638762899
144,2020-05-26,141,8,3030.0,,,,96.0,2.537363470022161,2.6279835939515235,44.72103115914058,44.6757210971759,30.44836164026593,29.814020772760387,3030.0,0.046534653465346534,0.06593703508390256
145,2020-05-27,97,11,2206.0,,,,106.0,3.488874771280471,2.492053408057479,30.765532074018697,44.086690291635044,33.62006597779363,30.312431454371882,2206.0,0.04397098821396192,0.06217752769502537
146,2020-05-28,72,14,1555.0,,,,120.0,4.440386072538781,2.7186037178808866,22.836271230199447,39.82754446695499,38.06045205033241,30.992082383842106,1555.0,0.04630225080385852,0.05592491535733923
147,2020-05-29,102,10,2743.0,,,,99.0,3.171704337527701,2.854533903774931,32.35138424278255,38.196382236226455,31.39987294152424,31.80766349920637,2743.0,0.03718556325191396,0.05024812769003024
148,2020-05-30,86,14,2400.0,,,,93.0,4.440386072538781,3.2170143994923825,27.27665730273823,33.71068610172299,29.49685033900762,30.53898176419529,2400.0,0.035833333333333335,0.043137387512422874
149,2020-05-31,82,11,3106.0,,,,68.0,3.488874771280471,3.3982546473511084,26.007975567727147,31.08270250777147,21.567589495188365,30.085881144548477,3106.0,0.026400515132002575,0.03866486659087289
150,2020-06-01,59,5,2945.0,,,,73.0,1.5858521687638505,3.3076345234217452,18.713055591413436,28.95312959543144,23.153441663952215,29.678090586866343,2945.0,0.020033955857385398,0.036608751436828894
151,2020-06-02,67,7,2492.0,,,,106.0,2.2201930362693907,3.2623244614570637,21.250419061435597,25.600185010045013,33.62006597779363,30.131191206513158,2492.0,0.026886035313001606,0.033801805986493905
152,2020-06-03,82,17,2400.0,,,,131.0,5.391897373797091,3.5341848332451526,26.007975567727147,24.920534080574793,41.54932682161288,31.263942755630193,2400.0,0.034166666666666665,0.03240118862259458
153,2020-06-04,35,8,2602.0,,,,97.0,2.537363470022161,3.2623244614570637,11.100965181346954,23.24406178788158,30.765532074018697,30.22181133044252,2602.0,0.013451191391237509,0.027708180135077292
154,2020-06-05,76,4,3006.0,,,,82.0,1.2686817350110804,2.990464089668975,24.104952965210526,22.06600017679986,26.007975567727147,29.451540277042938,3006.0,0.025282767797737856,0.026007780784480707
155,2020-06-06,42,10,3136.0,,,,92.0,3.171704337527701,2.8092238418102493,13.321158217616343,20.072357450353877,29.179679905254847,29.406230215078253,3136.0,0.013392857142857142,0.022801998471555535
156,2020-06-07,40,5,3869.0,,,,76.0,1.5858521687638505,2.537363470022161,12.686817350110804,18.16933484783726,24.104952965210526,29.768710710795705,3869.0,0.010338588782631171,0.02050743756450248
157,2020-06-08,42,3,3263.0,,,,59.0,0.9515113012583103,2.4467433460927976,13.321158217616343,17.399063794437673,18.713055591413436,29.134369843290166,3263.0,0.012871590560833588,0.019484242522137932
158,2020-06-09,42,9,3108.0,,,,84.0,2.854533903774931,2.537363470022161,13.321158217616343,16.266312245320638,26.642316435232686,28.137548480067174,3108.0,0.013513513513513514,0.017573882265068206
159,2020-06-10,38,9,3288.0,,,,97.0,2.854533903774931,2.174882974304709,12.052476482605263,14.272669518874654,30.765532074018697,26.597006373268005,3288.0,0.011557177615571776,0.014343955257768937
