,date,newCases,newDeaths,newTestsOne,newTestsTwo,newTestsThree,newTestsFour,newAdmissions,newDeathsPerMillion,newDeathsPerMillion7Day,newCasesPerMillion,newCasesPerMillion7Day,newAdmissionsPerMillion,newAdmissionsPerMillion7Day,newTests,positivity,positivity7Day
261,2020-09-20,176,0,1554.0,4901.0,,,6.0,0.0,0.5280759499954322,92.94136719919605,77.47628580647269,3.168455699972593,2.3386220642654854,6455.0,0.02726568551510457,0.02319116311704592
262,2020-09-21,125,2,1013.0,3482.0,,,12.0,1.0561518999908643,0.5280759499954322,66.00949374942901,78.68331654931939,6.336911399945186,2.6403797499771606,4495.0,0.027808676307007785,0.023623260771766255
263,2020-09-22,75,0,2054.0,6017.0,,,8.0,0.0,0.4526365285675133,39.60569624965741,78.38155886360771,4.224607599963457,2.8666980142609173,8071.0,0.009292528806839302,0.02328595971138153
264,2020-09-23,220,0,1812.0,4464.0,,,12.0,0.0,0.30175768571167555,116.17670899899507,85.24654621354833,6.336911399945186,3.6210922285401064,6276.0,0.03505417463352454,0.02552747687500765
265,2020-09-24,189,0,1958.0,5452.0,,,8.0,0.0,0.30175768571167555,99.80635454913667,88.26412307066508,4.224607599963457,3.847410492823863,7410.0,0.025506072874493926,0.025901004262143725
266,2020-09-25,273,0,1494.0,7170.0,,,7.0,0.0,0.15087884285583777,144.16473434875297,96.56245942773616,3.696531649968025,4.224607599963457,8664.0,0.03150969529085872,0.027850250517448338
267,2020-09-26,319,1,1832.0,2894.0,,,11.0,0.5280759499954322,0.22631826428375665,168.45622804854287,103.88008330624429,5.808835449949753,4.828122971386808,4726.0,0.06749894202285231,0.03199082506438302
268,2020-09-27,187,0,1315.0,4409.0,,,10.0,0.0,0.22631826428375665,98.7502026491458,104.7099169419514,5.280759499954321,5.129880657098484,5724.0,0.032669461914744936,0.0327627931214745
269,2020-09-28,220,0,1232.0,4087.0,,,21.0,0.0,0.07543942142791889,116.17670899899507,111.87666197760369,11.089594949904075,5.808835449949754,5319.0,0.041361158112427146,0.03469886195082013
270,2020-09-29,320,0,2048.0,5895.0,,,7.0,0.0,0.07543942142791889,168.98430399853828,130.35932022744382,3.696531649968025,5.733396028521835,7943.0,0.04028704519702883,0.039126650006561486
271,2020-09-30,424,1,1763.0,4279.0,,,15.0,0.5280759499954322,0.15087884285583777,223.90420279806324,145.74896219873926,7.921139249931482,5.959714292805591,6042.0,0.07017543859649122,0.04414397342984244
272,2020-10-01,259,2,1424.0,7257.0,,,13.0,1.0561518999908643,0.30175768571167555,136.77167104881693,151.0297216986936,6.864987349940618,6.336911399945186,8681.0,0.029835272434051378,0.044762430509779225
273,2020-10-02,934,1,1601.0,6811.0,,,10.0,0.5280759499954322,0.3771971071395944,493.22293729573363,200.89517926254797,5.280759499954321,6.563229664228942,8412.0,0.11103185924869234,0.056122739646612595
274,2020-10-03,726,1,1787.0,3887.0,,,22.0,0.5280759499954322,0.3771971071395944,383.3831396966837,231.59902378371095,11.617670899899506,7.39306329993605,5674.0,0.12795206203736342,0.06475889964868561
275,2020-10-04,462,1,1598.0,5916.0,,,17.0,0.5280759499954322,0.4526365285675133,243.97108889788964,252.34486467638865,8.977291149922346,7.921139249931482,7514.0,0.06148522757519297,0.06887543760017818
276,2020-10-05,616,0,1589.0,5715.0,,,22.0,0.0,0.4526365285675133,325.29478519718623,282.2188755618445,11.617670899899506,7.9965786713594005,7304.0,0.08433734939759036,0.07501489349805865
277,2020-10-06,669,1,1999.0,7795.0,,,26.0,0.5280759499954322,0.5280759499954322,353.2828105469441,308.5472336401882,13.729974699881236,9.42992767848986,9794.0,0.06830712681233408,0.07901776230024511
278,2020-10-07,828,1,2098.0,7833.0,,,30.0,0.5280759499954322,0.5280759499954322,437.2468865962178,339.02475989706744,15.842278499862964,10.561518999908643,9931.0,0.08337528949753298,0.08090345528610822
279,2020-10-08,923,1,1962.0,8673.0,,,27.0,0.5280759499954322,0.4526365285675133,487.4141018457839,389.11653572520555,14.258050649876669,11.617670899899506,10635.0,0.08678890456041373,0.08903968844701712
280,2020-10-09,1080,0,1840.0,8351.0,,,23.0,0.0,0.3771971071395944,570.3220259950667,400.13069125368173,12.14574684989494,12.598383378462453,10191.0,0.10597586105387106,0.08831740299061408
281,2020-10-10,902,0,1793.0,8568.0,,,28.0,0.0,0.30175768571167555,476.3245068958798,413.40802942499545,14.7861265998721,13.051019907029966,10361.0,0.08705723385773574,0.0824752846792387
282,2020-10-11,1066,1,1953.0,5171.0,,,33.0,0.5280759499954322,0.30175768571167555,562.9289626951306,458.97343996745843,17.426506349849262,14.258050649876669,7124.0,0.14963503649635038,0.09506811452511833
283,2020-10-12,877,3,1529.0,4985.0,,,28.0,1.5842278499862965,0.5280759499954322,463.122608145994,478.6631289601453,14.7861265998721,14.710687178444182,6514.0,0.13463309794289224,0.10225322146016146
284,2020-10-13,863,7,2095.0,8525.0,,,46.0,3.696531649968025,0.9807124785629454,455.72954484605793,493.29837671716155,24.29149369978988,16.219475607002558,10620.0,0.08126177024482109,0.1041038848076596
285,2020-10-14,1217,4,2010.0,6257.0,,,35.0,2.1123037999817287,1.207030742846702,642.6684311444409,522.6443116526219,18.482658249840124,16.59667271414215,8267.0,0.1472118059755655,0.11322338716166425
286,2020-10-15,763,4,1975.0,9019.0,,,43.0,2.1123037999817287,1.4333490071304587,402.92194984651474,510.574004224155,22.707265849803584,17.803703456988856,10994.0,0.06940149172275786,0.11073947104199912
287,2020-10-16,1299,2,1868.0,5903.0,,,46.0,1.0561518999908643,1.5842278499862965,685.9706590440663,527.0952375168691,24.29149369978988,19.53881014983099,7771.0,0.16715995367391584,0.11948005570200552
288,2020-10-17,1031,2,1988.0,8644.0,,,42.0,1.0561518999908643,1.7351066928421341,544.4463044452906,536.8269228810707,22.17918989980815,20.594962049821852,10632.0,0.09697140707298721,0.12089636616132717
289,2020-10-18,1012,5,1514.0,4608.0,,,40.0,2.6403797499771606,2.0368643785538096,534.4128613953774,532.7531941239631,21.123037999817285,21.123037999817285,6122.0,0.16530545573342045,0.1231349974809086
290,2020-10-19,820,6,1845.0,4835.0,,,41.0,3.168455699972593,2.2631826428375663,433.0222789962544,528.4531471025717,21.651113949812718,22.10375047838023,6680.0,0.12275449101796407,0.12143805363449028
291,2020-10-20,913,3,2156.0,6864.0,,,51.0,1.5842278499862965,1.9614249571258908,482.13334234582953,532.2251181739676,26.93187344976704,22.480947585519825,9020.0,0.10121951219512196,0.12428915962739041
292,2020-10-21,1039,5,2261.0,7060.0,,,36.0,2.6403797499771606,2.0368643785538096,548.670912045254,518.7969011597982,19.010734199835557,22.556387006947745,9321.0,0.11146872653148804,0.11918300542109363
293,2020-10-22,1042,5,1824.0,7835.0,,,43.0,2.6403797499771606,2.1123037999817287,550.2551398952403,539.8444997381876,22.707265849803584,22.556387006947745,9659.0,0.1078786623874107,0.12467974408747261
294,2020-10-23,1252,5,2004.0,5729.0,,,43.0,2.6403797499771606,2.3386220642654854,661.151089394281,536.2988469310753,22.707265849803584,22.33006874266399,7733.0,0.16190353032458296,0.12392882646613934
295,2020-10-24,923,6,1978.0,5476.0,,,48.0,3.168455699972593,2.6403797499771606,487.4141018457839,528.1513894168601,25.347645599780744,22.782705271231503,7454.0,0.12382613361953314,0.12776521597278875
296,2020-10-25,896,8,1689.0,3204.0,,,43.0,4.224607599963457,2.8666980142609173,473.1560511959072,519.4004165312215,22.707265849803584,23.009023535515258,4893.0,0.18311874105865522,0.13030997101925088
297,2020-10-26,727,5,3649.0,3816.0,,,34.0,2.6403797499771606,2.7912585928329987,383.9112156466792,512.384550338425,17.95458229984469,22.480947585519825,7465.0,0.09738780977896852,0.12668615941368008
298,2020-10-27,722,13,2291.0,5027.0,,,41.0,6.864987349940618,3.5456528071121873,381.270835896702,497.9756208456925,21.651113949812718,21.726553371240637,7318.0,0.09866083629406942,0.1263206342849583
299,2020-10-28,840,9,2728.0,5540.0,,,27.0,4.752683549958889,3.8474104928238626,443.583797996163,482.96317598153666,14.258050649876669,21.04759857838937,8268.0,0.10159651669085631,0.12491031859343947
300,2020-10-29,822,8,2100.0,4918.0,,,8.0,4.224607599963457,4.073728757107619,434.0784308962452,466.3665032673945,4.224607599963457,18.407218828412205,7018.0,0.11712738671986321,0.12623156492664697
301,2020-10-30,566,9,,,,,,4.752683549958889,4.3754864428192946,298.8909876974146,414.61506016784216,,15.163323707011696,0.0,inf,inf
302,2020-10-31,649,11,,,,,,5.808835449949753,4.752683549958889,342.72129154703543,393.9446586965924,,11.542231478471589,0.0,inf,inf
303,2020-11-01,685,8,,,,,,4.224607599963457,4.752683549958889,361.73202574687105,378.0269407753015,,8.298336357071076,0.0,inf,inf
