,date,newCases,newCasesPerMillion,newCasesPerMillion7Day
0,2020-03-04,1,4.846158692312538,
1,2020-03-05,0,0.0,
2,2020-03-06,1,4.846158692312538,
3,2020-03-07,1,4.846158692312538,
4,2020-03-08,0,0.0,
5,2020-03-09,1,4.846158692312538,
6,2020-03-10,2,9.692317384625076,4.1538503076964615
7,2020-03-11,0,0.0,3.461541923080384
8,2020-03-12,2,9.692317384625076,4.846158692312538
9,2020-03-13,4,19.38463476925015,6.923083846160768
10,2020-03-14,2,9.692317384625076,7.615392230776846
11,2020-03-15,0,0.0,7.615392230776846
12,2020-03-16,3,14.538476076937615,9.000009000009
13,2020-03-17,4,19.38463476925015,10.384625769241152
14,2020-03-18,5,24.23079346156269,13.846167692321536
15,2020-03-19,3,14.538476076937615,14.538476076937615
16,2020-03-20,10,48.46158692312538,18.692326384634075
17,2020-03-21,5,24.23079346156269,20.769251538482305
18,2020-03-22,9,43.615428230812846,27.000027000027
19,2020-03-23,25,121.15396730781346,42.23081146158069
20,2020-03-24,17,82.38469776931315,51.23082046158969
21,2020-03-25,12,58.15390430775046,56.07697915390223
22,2020-03-26,13,63.000063000063,63.000063000063
23,2020-03-27,21,101.7693325385633,70.61545523083984
24,2020-03-28,17,82.38469776931315,78.92315584623276
25,2020-03-29,11,53.30774561543792,80.30777261546493
26,2020-03-30,23,111.46164992318839,78.92315584623277
27,2020-03-31,19,92.07701515393823,80.30777261546493
28,2020-04-01,37,179.30787161556393,97.61548223086685
29,2020-04-02,29,140.53860207706362,108.69241638472408
30,2020-04-03,21,101.7693325385633,108.69241638472408
31,2020-04-04,7,33.92311084618777,101.7693325385633
32,2020-04-05,10,48.46158692312538,101.07702415394724
33,2020-04-06,24,116.30780861550092,101.7693325385633
34,2020-04-07,29,140.53860207706362,108.69241638472407
35,2020-04-08,29,140.53860207706362,103.15394930779546
36,2020-04-09,23,111.46164992318839,99.000099000099
37,2020-04-10,14,67.84622169237554,94.15394030778646
38,2020-04-11,20,96.92317384625076,103.15394930779546
39,2020-04-12,9,43.615428230812846,102.46164092317939
40,2020-04-13,57,276.2310454618147,125.30781761550992
41,2020-04-14,31,150.2309194616887,126.69243438474207
42,2020-04-15,34,164.7693955386263,130.15397630782246
43,2020-04-16,24,116.30780861550092,130.84628469243853
44,2020-04-17,24,116.30780861550092,137.7693685385993
45,2020-04-18,19,92.07701515393823,137.07706015398324
