,date,newCases,newCasesPerMillion,newCasesPerMillion7Day
0,2020-02-28,0,0.0,
1,2020-02-29,0,0.0,
2,2020-03-01,0,0.0,
3,2020-03-02,0,0.0,
4,2020-03-03,1,11.244799280332847,
5,2020-03-04,0,0.0,
6,2020-03-05,0,0.0,1.6063998971904068
7,2020-03-06,0,0.0,1.6063998971904068
8,2020-03-07,0,0.0,1.6063998971904068
9,2020-03-08,0,0.0,1.6063998971904068
10,2020-03-09,0,0.0,1.6063998971904068
11,2020-03-10,0,0.0,0.0
12,2020-03-11,0,0.0,0.0
13,2020-03-12,1,11.244799280332847,1.6063998971904068
14,2020-03-13,0,0.0,1.6063998971904068
15,2020-03-14,0,0.0,1.6063998971904068
16,2020-03-15,0,0.0,1.6063998971904068
17,2020-03-16,2,22.489598560665694,4.81919969157122
18,2020-03-17,3,33.73439784099854,9.63839938314244
19,2020-03-18,2,22.489598560665694,12.851199177523254
20,2020-03-19,3,33.73439784099854,16.063998971904066
21,2020-03-20,9,101.20319352299562,30.521598046617726
22,2020-03-21,2,22.489598560665694,33.73439784099854
23,2020-03-22,1,11.244799280332847,35.34079773818895
24,2020-03-23,4,44.97919712133139,38.55359753256976
25,2020-03-24,2,22.489598560665694,36.947197635379354
26,2020-03-25,1,11.244799280332847,35.34079773818895
27,2020-03-26,7,78.71359496232992,41.766397326950575
28,2020-03-27,4,44.97919712133139,33.73439784099854
29,2020-03-28,3,33.73439784099854,35.34079773818895
30,2020-03-29,6,67.46879568199708,43.37279722414098
31,2020-03-30,5,56.22399640166423,44.97919712133139
32,2020-03-31,5,56.22399640166423,49.7983968129026
33,2020-04-01,5,56.22399640166423,56.22399640166423
34,2020-04-02,5,56.22399640166423,53.011196607283416
35,2020-04-03,7,78.71359496232992,57.83039629885464
36,2020-04-04,2,22.489598560665694,56.22399640166423
37,2020-04-05,6,67.46879568199708,56.22399640166423
38,2020-04-06,3,33.73439784099854,53.011196607283416
39,2020-04-07,3,33.73439784099854,49.7983968129026
40,2020-04-08,2,22.489598560665694,44.97919712133139
41,2020-04-09,3,33.73439784099854,41.766397326950575
42,2020-04-10,3,33.73439784099854,35.34079773818895
43,2020-04-11,2,22.489598560665694,35.34079773818895
44,2020-04-12,4,44.97919712133139,32.12799794380813
45,2020-04-13,9,101.20319352299562,41.766397326950575
46,2020-04-14,7,78.71359496232992,48.1919969157122
47,2020-04-15,5,56.22399640166423,53.011196607283416
48,2020-04-16,4,44.97919712133139,54.61759650447382
49,2020-04-17,12,134.93759136399416,69.07519557918748
50,2020-04-18,3,33.73439784099854,70.6815954763779
51,2020-04-19,6,67.46879568199708,73.89439527075871
52,2020-04-20,15,168.6719892049927,83.53279465390115
53,2020-04-21,11,123.69279208366132,89.95839424266278
54,2020-04-22,15,168.6719892049927,106.02239321456685
55,2020-04-23,6,67.46879568199708,109.23519300894766
56,2020-04-24,8,89.95839424266278,102.80959342018603
57,2020-04-25,10,112.44799280332846,114.05439270051887
58,2020-04-26,3,33.73439784099854,109.23519300894766
59,2020-04-27,7,78.71359496232992,96.3839938314244
60,2020-04-28,11,123.69279208366132,96.3839938314244
61,2020-04-29,16,179.91678848532555,97.9903937286148
