,date,newCases,newCasesPerMillion,newCasesPerMillion7Day
0,2020-03-06,1,4.415147488001836,
1,2020-03-07,0,0.0,
2,2020-03-08,0,0.0,
3,2020-03-09,0,0.0,
4,2020-03-10,1,4.415147488001836,
5,2020-03-11,1,4.415147488001836,
6,2020-03-12,4,17.660589952007346,4.415147488001836
7,2020-03-13,2,8.830294976003673,5.04588284343067
8,2020-03-14,2,8.830294976003673,6.307353554288338
9,2020-03-15,3,13.24544246400551,8.199559620574838
10,2020-03-16,2,8.830294976003673,9.461030331432507
11,2020-03-17,3,13.24544246400551,10.722501042290174
12,2020-03-18,3,13.24544246400551,11.983971753147841
13,2020-03-19,4,17.660589952007346,11.983971753147841
14,2020-03-20,2,8.830294976003673,11.983971753147841
15,2020-03-21,8,35.32117990401469,15.768383885720844
16,2020-03-22,4,17.660589952007346,16.399119241149677
17,2020-03-23,3,13.24544246400551,17.029854596578513
18,2020-03-24,5,22.075737440009185,18.291325307436182
19,2020-03-25,4,17.660589952007346,18.922060662865015
20,2020-03-26,8,35.32117990401469,21.44500208458035
21,2020-03-27,8,35.32117990401469,25.22941421715335
22,2020-03-28,7,30.906032416012856,24.59867886172452
23,2020-03-29,13,57.396917344023876,30.275297060584023
24,2020-03-30,10,44.15147488001837,34.69044454858586
25,2020-03-31,18,79.47265478403305,42.8900041691607
26,2020-04-01,15,66.22721232002755,49.82809307887787
27,2020-04-02,18,79.47265478403305,56.135446633166204
28,2020-04-03,13,57.396917344023876,59.289123410310374
29,2020-04-04,15,66.22721232002755,64.33500625374104
30,2020-04-05,14,61.81206483202571,64.96574160916988
31,2020-04-06,28,123.62412966405142,76.31897800688888
32,2020-04-07,10,44.15147488001837,71.27309516345822
33,2020-04-08,27,119.20898217604959,78.84191942860423
34,2020-04-09,14,61.81206483202571,76.31897800688888
35,2020-04-10,10,44.15147488001837,74.42677194060239
36,2020-04-11,8,35.32117990401469,70.01162445260056
37,2020-04-12,18,79.47265478403305,72.53456587431589
38,2020-04-13,20,88.30294976003674,67.48868303088521
39,2020-04-14,15,66.22721232002755,70.64235980802938
40,2020-04-15,17,75.05750729603122,64.33500625374104
41,2020-04-16,21,92.71809724803857,68.75015374174288
42,2020-04-17,12,52.98176985602204,70.01162445260056
43,2020-04-18,28,123.62412966405142,82.62633156117722
44,2020-04-19,13,57.396917344023876,79.47265478403305
