,date,newCases,newCasesPerMillion,newCasesPerMillion7Day
0,2020-03-05,1,2.6916378885715746,
1,2020-03-06,1,2.6916378885715746,
2,2020-03-07,0,0.0,
3,2020-03-08,1,2.6916378885715746,
4,2020-03-09,0,0.0,
5,2020-03-10,0,0.0,
6,2020-03-11,2,5.383275777143149,1.922598491836839
7,2020-03-12,2,5.383275777143149,2.3071181902042066
8,2020-03-13,0,0.0,1.922598491836839
9,2020-03-14,0,0.0,1.922598491836839
10,2020-03-15,0,0.0,1.5380787934694713
11,2020-03-16,6,16.14982733142945,3.845196983673678
12,2020-03-17,4,10.766551554286298,5.383275777143149
13,2020-03-18,4,10.766551554286298,6.152315173877885
14,2020-03-19,5,13.458189442857874,7.305874268979989
15,2020-03-20,1,2.6916378885715746,7.690393967347356
16,2020-03-21,9,24.224740997144174,11.151071252653667
17,2020-03-22,6,16.14982733142945,13.458189442857874
18,2020-03-23,11,29.60801677428732,15.380787934694713
19,2020-03-24,19,51.14111988285992,21.14858341020523
20,2020-03-25,16,43.066206217145194,25.762819790613644
21,2020-03-26,19,51.14111988285992,31.14609556775679
22,2020-03-27,13,34.99129255143047,35.76033194816521
23,2020-03-28,18,48.44948199428835,39.22100923347152
24,2020-03-29,17,45.75784410571677,43.450725915512564
25,2020-03-30,23,61.90767143714622,48.06496229592098
26,2020-03-31,29,78.05749876857567,51.91015927959466
27,2020-04-01,27,72.67422299143252,56.1398759616357
28,2020-04-02,20,53.832757771431496,56.52439566000307
29,2020-04-03,23,61.90767143714622,60.36959264367675
30,2020-04-04,18,48.44948199428835,60.36959264367675
31,2020-04-05,10,26.916378885715748,57.677954755105176
32,2020-04-06,26,69.98258510286094,58.83151385020727
33,2020-04-07,22,59.21603354857464,56.1398759616357
34,2020-04-08,10,26.916378885715748,49.60304108939045
35,2020-04-09,25,67.29094721428937,51.52563958122729
36,2020-04-10,15,40.37456832857362,48.44948199428835
37,2020-04-11,15,40.37456832857362,47.295922899186245
38,2020-04-12,22,59.21603354857464,51.91015927959466
39,2020-04-13,18,48.44948199428835,48.83400169265572
40,2020-04-14,13,34.99129255143047,45.3733244073494
41,2020-04-15,22,59.21603354857464,49.987560787757815
42,2020-04-16,24,64.5993093257178,49.60304108939045
43,2020-04-17,20,53.832757771431496,51.52563958122729
44,2020-04-18,15,40.37456832857362,51.52563958122729
45,2020-04-19,8,21.533103108572597,46.14236380408414
46,2020-04-20,30,80.74913665714725,50.756600184492555
47,2020-04-21,34,91.51568821143354,58.83151385020728
48,2020-04-22,24,64.5993093257178,59.60055324694201
49,2020-04-23,31,83.44077454571882,62.29219113551359
50,2020-04-24,19,51.14111988285992,61.90767143714622
51,2020-04-25,17,45.75784410571677,62.67671083388095
52,2020-04-26,13,34.99129255143047,64.5993093257178
53,2020-04-27,12,32.2996546628589,57.677954755105176
54,2020-04-28,14,37.682930440002046,49.987560787757815
55,2020-04-29,22,59.21603354857464,49.21852139102308
56,2020-04-30,31,83.44077454571882,49.21852139102308
57,2020-05-01,36,96.8989639885767,55.75535626326833
58,2020-05-02,18,48.44948199428835,56.1398759616357
59,2020-05-03,24,64.5993093257178,60.369592643676754
60,2020-05-04,8,21.533103108572597,58.83151385020728
61,2020-05-05,24,64.5993093257178,62.67671083388096
62,2020-05-06,17,45.75784410571677,60.75411234204412
63,2020-05-07,27,72.67422299143252,59.21603354857464
64,2020-05-08,26,69.98258510286094,55.37083656490097
65,2020-05-09,11,29.60801677428732,52.67919867632939
66,2020-05-10,17,45.75784410571677,49.987560787757815
67,2020-05-11,31,83.44077454571882,58.83151385020728
68,2020-05-12,18,48.44948199428835,56.52439566000307
69,2020-05-13,12,32.2996546628589,54.60179716816623
70,2020-05-14,10,26.916378885715748,48.06496229592098
71,2020-05-15,16,43.066206217145194,44.219765312247304
72,2020-05-16,9,24.224740997144174,43.450725915512564
73,2020-05-17,7,18.841465220001023,39.60552893183889
74,2020-05-18,9,24.224740997144174,31.146095567756795
75,2020-05-19,21,56.52439566000307,32.2996546628589
76,2020-05-20,12,32.2996546628589,32.2996546628589
77,2020-05-21,12,32.2996546628589,33.06869405959363
78,2020-05-22,7,18.841465220001023,29.608016774287325
79,2020-05-23,7,18.841465220001023,28.838977377552588
80,2020-05-24,10,26.916378885715748,29.99253647265469
81,2020-05-25,6,16.14982733142945,28.838977377552588
82,2020-05-26,3,8.074913665714725,21.917622806939967
83,2020-05-27,5,13.458189442857874,19.22598491836839
84,2020-05-28,4,10.766551554286298,16.14982733142945
85,2020-05-29,15,40.37456832857362,19.22598491836839
86,2020-05-30,9,24.224740997144174,19.995024315103127
87,2020-05-31,0,0.0,16.14982733142945
88,2020-06-01,3,8.074913665714725,14.996268236327346
89,2020-06-02,4,10.766551554286298,15.380787934694713
90,2020-06-03,2,5.383275777143149,14.227228839592609
91,2020-06-04,8,21.533103108572597,15.765307633062081
92,2020-06-05,3,8.074913665714725,11.151071252653667
93,2020-06-06,1,2.6916378885715746,8.074913665714725
94,2020-06-07,3,8.074913665714725,9.228472760816828
95,2020-06-08,2,5.383275777143149,8.84395306244946
96,2020-06-09,0,0.0,7.305874268979989
97,2020-06-10,5,13.458189442857874,8.459433364082091
98,2020-06-11,7,18.841465220001023,8.074913665714725
99,2020-06-12,3,8.074913665714725,8.074913665714725
100,2020-06-13,3,8.074913665714725,8.84395306244946
