,date,newCases,newCasesPerMillion,newCasesPerMillion7Day
0,2020-03-06,1,1.7786473386989194,
1,2020-03-07,0,0.0,
2,2020-03-08,0,0.0,
3,2020-03-09,0,0.0,
4,2020-03-10,2,3.557294677397839,
5,2020-03-11,2,3.557294677397839,
6,2020-03-12,1,1.7786473386989194,1.524554861741931
7,2020-03-13,3,5.335942016096759,2.032739815655908
8,2020-03-14,2,3.557294677397839,2.540924769569885
9,2020-03-15,1,1.7786473386989194,2.7950172465268737
10,2020-03-16,0,0.0,2.7950172465268737
11,2020-03-17,0,0.0,2.2868322926128966
12,2020-03-18,1,1.7786473386989194,2.032739815655908
13,2020-03-19,1,1.7786473386989194,2.032739815655908
14,2020-03-20,3,5.335942016096759,2.032739815655908
15,2020-03-21,3,5.335942016096759,2.2868322926128966
16,2020-03-22,2,3.557294677397839,2.540924769569885
17,2020-03-23,4,7.114589354795678,3.557294677397839
18,2020-03-24,4,7.114589354795678,4.573664585225793
19,2020-03-25,5,8.893236693494599,5.590034493053747
20,2020-03-26,7,12.450531370892437,7.114589354795678
21,2020-03-27,8,14.229178709591356,8.385051739580621
22,2020-03-28,5,8.893236693494599,8.893236693494597
23,2020-03-29,4,7.114589354795678,9.401421647408574
24,2020-03-30,9,16.007826048290276,10.671884032193518
25,2020-03-31,8,14.229178709591356,11.688253940021472
26,2020-04-01,8,14.229178709591356,12.450531370892437
27,2020-04-02,19,33.79429943527947,15.4996410943763
28,2020-04-03,16,28.45835741918271,17.532380910032206
29,2020-04-04,6,10.671884032193518,17.786473386989194
30,2020-04-05,9,16.007826048290276,19.05693577177414
31,2020-04-06,16,28.45835741918271,20.835583110473056
32,2020-04-07,10,17.786473386989197,21.343768064387035
33,2020-04-08,16,28.45835741918271,23.376507880042944
34,2020-04-09,13,23.122415403085956,21.85195301830101
35,2020-04-10,16,28.45835741918271,21.85195301830101
36,2020-04-11,18,32.01565209658055,24.901062741784873
37,2020-04-12,11,19.565120725688114,25.409247695698852
38,2020-04-13,14,24.901062741784873,24.901062741784873
39,2020-04-14,17,30.237004757881632,26.679710080483794
40,2020-04-15,18,32.01565209658055,27.18789503439777
41,2020-04-16,31,55.138067499666505,31.76155961962356
42,2020-04-17,34,60.474009515763264,36.335224204849354
43,2020-04-18,14,24.901062741784873,35.3188542970214
44,2020-04-19,8,14.229178709591356,34.556576866150436
45,2020-04-20,22,39.13024145137623,36.589316681806345
46,2020-04-21,22,39.13024145137623,37.85977906659129
47,2020-04-22,19,33.79429943527947,38.11387154354828
48,2020-04-23,15,26.679710080483794,34.04839191223646
49,2020-04-24,20,35.572946773978394,30.49109723483862
50,2020-04-25,14,24.901062741784873,30.49109723483862
51,2020-04-26,20,35.572946773978394,33.540206958322486
52,2020-04-27,23,40.90888879007515,33.79429943527947
53,2020-04-28,26,46.24483080617191,34.81066934310743
54,2020-04-29,35,62.25265685446218,38.876148974419245
55,2020-04-30,31,55.138067499666505,42.94162860573106
56,2020-05-01,21,37.35159411267731,43.195721082688046
57,2020-05-02,24,42.68753612877407,45.73664585225793
58,2020-05-03,5,8.893236693494599,41.925258697903104
59,2020-05-04,30,53.35942016096759,43.70390603660202
60,2020-05-05,7,12.450531370892437,38.876148974419245
61,2020-05-06,13,23.122415403085956,33.286114481365495
62,2020-05-07,14,24.901062741784873,28.96654237309669
63,2020-05-08,19,33.79429943527947,28.458357419182715
64,2020-05-09,15,26.679710080483794,26.171525126569815
65,2020-05-10,13,23.122415403085956,28.204264942225723
66,2020-05-11,20,35.572946773978394,25.66334017265584
67,2020-05-12,24,42.68753612877407,29.982912280924644
68,2020-05-13,33,58.69536217706435,35.06476182006441
69,2020-05-14,21,37.35159411267731,36.843409158763336
70,2020-05-15,19,33.79429943527947,36.843409158763336
71,2020-05-16,17,30.237004757881632,37.35159411267731
72,2020-05-17,10,17.786473386989197,36.589316681806345
73,2020-05-18,14,24.901062741784873,35.06476182006441
74,2020-05-19,14,24.901062741784873,32.52383705049453
75,2020-05-20,21,37.35159411267731,29.474727327010665
76,2020-05-21,18,32.01565209658055,28.712449896139702
77,2020-05-22,22,39.13024145137623,29.474727327010665
78,2020-05-23,7,12.450531370892437,26.93380255744078
79,2020-05-24,6,10.671884032193518,25.917432649612827
80,2020-05-25,14,24.901062741784873,25.917432649612827
81,2020-05-26,12,21.343768064387035,25.409247695698852
82,2020-05-27,16,28.45835741918271,24.138785310913907
83,2020-05-28,20,35.572946773978394,24.646970264827885
84,2020-05-29,24,42.68753612877407,25.15515521874186
85,2020-05-30,6,10.671884032193518,24.901062741784873
86,2020-05-31,18,32.01565209658055,27.950172465268736
87,2020-06-01,13,23.122415403085956,27.696079988311748
88,2020-06-02,12,21.343768064387035,27.696079988311748
89,2020-06-03,28,49.802125483569746,30.74518971179561
90,2020-06-04,16,28.45835741918271,29.728819803967657
91,2020-06-05,6,10.671884032193518,25.15515521874186
92,2020-06-06,2,3.557294677397839,24.138785310913907
93,2020-06-07,3,5.335942016096759,20.32739815655908
94,2020-06-08,5,8.893236693494599,18.294658340903172
95,2020-06-09,8,14.229178709591356,17.278288433075218
96,2020-06-10,4,7.114589354795678,11.180068986107495
97,2020-06-11,2,3.557294677397839,7.622774308709655
98,2020-06-12,4,7.114589354795678,7.114589354795678
99,2020-06-13,1,1.7786473386989194,6.860496877838689
100,2020-06-14,0,0.0,6.098219446967724
101,2020-06-15,3,5.335942016096759,5.5900344930537464
102,2020-06-16,2,3.557294677397839,4.065479631311816
103,2020-06-17,7,12.450531370892437,4.827757062182782
104,2020-06-18,1,1.7786473386989194,4.573664585225793
105,2020-06-19,11,19.565120725688114,6.352311923924712
106,2020-06-20,1,1.7786473386989194,6.352311923924712
107,2020-06-21,1,1.7786473386989194,6.606404400881701
108,2020-06-22,0,0.0,5.844126970010736
109,2020-06-23,0,0.0,5.335942016096759
110,2020-06-24,1,1.7786473386989194,3.8113871543548274
111,2020-06-25,1,1.7786473386989194,3.8113871543548274
112,2020-06-26,2,3.557294677397839,1.524554861741931
113,2020-06-27,2,3.557294677397839,1.7786473386989194
114,2020-06-28,2,3.557294677397839,2.032739815655908
115,2020-06-29,0,0.0,2.032739815655908
116,2020-06-30,1,1.7786473386989194,2.2868322926128966
117,2020-07-01,4,7.114589354795678,3.049109723483862
118,2020-07-02,0,0.0,2.7950172465268732
119,2020-07-03,2,3.557294677397839,2.7950172465268732
120,2020-07-04,0,0.0,2.2868322926128966
121,2020-07-05,0,0.0,1.7786473386989194
122,2020-07-06,3,5.335942016096759,2.540924769569885
123,2020-07-07,0,0.0,2.2868322926128966
124,2020-07-08,1,1.7786473386989194,1.5245548617419311
125,2020-07-09,4,7.114589354795678,2.540924769569885
126,2020-07-10,0,0.0,2.032739815655908
127,2020-07-11,0,0.0,2.032739815655908
128,2020-07-12,0,0.0,2.032739815655908
129,2020-07-13,2,3.557294677397839,1.7786473386989194
130,2020-07-14,1,1.7786473386989194,2.032739815655908
131,2020-07-15,0,0.0,1.7786473386989194
132,2020-07-16,1,1.7786473386989194,1.016369907827954
133,2020-07-17,1,1.7786473386989194,1.2704623847849426
134,2020-07-18,2,3.557294677397839,1.7786473386989194
135,2020-07-19,1,1.7786473386989194,2.032739815655908
136,2020-07-20,2,3.557294677397839,2.032739815655908
137,2020-07-21,1,1.7786473386989194,2.032739815655908
138,2020-07-22,1,1.7786473386989194,2.2868322926128966
139,2020-07-23,1,1.7786473386989194,2.2868322926128966
140,2020-07-24,3,5.335942016096759,2.7950172465268737
141,2020-07-25,0,0.0,2.2868322926128966
142,2020-07-26,0,0.0,2.032739815655908
143,2020-07-27,2,3.557294677397839,2.032739815655908
144,2020-07-28,3,5.335942016096759,2.540924769569885
145,2020-07-29,2,3.557294677397839,2.7950172465268737
146,2020-07-30,5,8.893236693494599,3.811387154354828
147,2020-07-31,0,0.0,3.0491097234838622
148,2020-08-01,0,0.0,3.0491097234838622
149,2020-08-02,0,0.0,3.0491097234838622
150,2020-08-03,1,1.7786473386989194,2.7950172465268737
151,2020-08-04,2,3.557294677397839,2.540924769569885
152,2020-08-05,6,10.671884032193518,3.5572946773978393
153,2020-08-06,1,1.7786473386989194,2.540924769569885
154,2020-08-07,2,3.557294677397839,3.0491097234838622
155,2020-08-08,0,0.0,3.0491097234838622
156,2020-08-09,0,0.0,3.0491097234838622
157,2020-08-10,3,5.335942016096759,3.557294677397839
158,2020-08-11,5,8.893236693494599,4.3195721082688046
159,2020-08-12,3,5.335942016096759,3.5572946773978393
160,2020-08-13,0,0.0,3.3032022004408508
161,2020-08-14,1,1.7786473386989194,3.0491097234838622
162,2020-08-15,2,3.557294677397839,3.5572946773978393
163,2020-08-16,3,5.335942016096759,4.3195721082688046
164,2020-08-17,3,5.335942016096759,4.3195721082688046
