,date,newCases,newCasesPerMillion,newCasesPerMillion7Day
0,2020-02-27,1,2.5260881756338587,
1,2020-02-28,0,0.0,
2,2020-02-29,0,0.0,
3,2020-03-01,0,0.0,
4,2020-03-02,0,0.0,
5,2020-03-03,0,0.0,
6,2020-03-04,4,10.104352702535435,1.8043486968813276
7,2020-03-05,1,2.5260881756338587,1.8043486968813276
8,2020-03-06,1,2.5260881756338587,2.165218436257593
9,2020-03-07,0,0.0,2.165218436257593
10,2020-03-08,1,2.5260881756338587,2.5260881756338587
11,2020-03-09,3,7.578264526901576,3.608697393762655
12,2020-03-10,3,7.578264526901576,4.691306611891452
13,2020-03-11,11,27.786969931972443,7.21739478752531
14,2020-03-12,5,12.630440878169292,8.660873745030372
15,2020-03-13,6,15.156529053803151,10.465222441911699
16,2020-03-14,6,15.156529053803151,12.630440878169292
17,2020-03-15,10,25.260881756338584,15.878268532555682
18,2020-03-16,11,27.786969931972443,18.765226447565805
19,2020-03-17,7,17.68261722943701,20.20870540507087
20,2020-03-18,14,35.36523445887402,21.291314623199664
21,2020-03-19,26,65.67829256648032,28.86957915010124
22,2020-03-20,21,53.04785168831103,34.282625240745226
23,2020-03-21,18,45.46958716140945,38.61306211326041
24,2020-03-22,26,65.67829256648032,44.386977943280655
25,2020-03-23,31,78.30873344464962,51.60437273080597
26,2020-03-24,39,98.51743884972048,63.152204390846464
27,2020-03-25,46,116.20005607915749,74.70003605088696
28,2020-03-26,55,138.9348496598622,85.16525849279866
29,2020-03-27,54,136.40876148422836,97.07395989221541
30,2020-03-28,34,85.8869979715512,102.84787572223567
31,2020-03-29,30,75.78264526901576,104.29135467974073
32,2020-03-30,42,106.09570337662205,108.26092181287964
33,2020-03-31,48,121.25223243042521,111.50874946726604
34,2020-04-01,37,93.46526249845276,108.26092181287964
35,2020-04-02,65,164.1957314162008,111.86961920664231
36,2020-04-03,37,93.46526249845276,105.73483363724579
37,2020-04-04,38,95.99135067408662,107.17831259475085
38,2020-04-05,40,101.04352702535434,110.7870099885135
39,2020-04-06,38,95.99135067408662,109.34353103100844
40,2020-04-07,45,113.67396790352363,108.26092181287964
41,2020-04-08,49,123.77832060605907,112.59135868539484
42,2020-04-09,34,85.8869979715512,101.4043967647306
43,2020-04-10,21,53.04785168831103,95.63048093471036
44,2020-04-11,20,50.52176351267717,89.13482562593758
45,2020-04-12,18,45.46958716140945,81.19569135965973
46,2020-04-13,23,58.100028039578746,75.78264526901576
47,2020-04-14,21,53.04785168831103,67.12177152398539
48,2020-04-15,24,60.626116215212605,58.100028039578746
49,2020-04-16,20,50.52176351267717,53.04785168831103
50,2020-04-17,21,53.04785168831103,53.04785168831103
51,2020-04-18,15,37.89132263450788,51.2435029914297
52,2020-04-19,21,53.04785168831103,52.326112209558495
53,2020-04-20,14,35.36523445887402,49.07828455517211
54,2020-04-21,27,68.20438074211418,51.2435029914297
55,2020-04-22,11,27.786969931972443,46.55219637953825
56,2020-04-23,19,47.99567533704331,46.19132664016198
57,2020-04-24,17,42.9434989857756,44.747847682656925
58,2020-04-25,11,27.786969931972443,43.30436872515186
59,2020-04-26,17,42.9434989857756,41.860889767646796
60,2020-04-27,20,50.52176351267717,44.02610820390439
61,2020-04-28,25,63.152204390846464,43.30436872515186
62,2020-04-29,17,42.9434989857756,45.46958716140946
63,2020-04-30,19,47.99567533704331,45.46958716140946
64,2020-05-01,10,25.260881756338584,42.9434989857756
65,2020-05-02,9,22.734793580704725,42.221759507023066
66,2020-05-03,6,15.156529053803151,38.25219237388414
67,2020-05-04,12,30.313058107606302,35.36523445887402
68,2020-05-05,14,35.36523445887402,31.395667325735097
69,2020-05-06,10,25.260881756338584,28.869579150101238
70,2020-05-07,13,32.83914628324016,26.70436071384365
71,2020-05-08,7,17.68261722943701,25.62175149571485
72,2020-05-09,5,12.630440878169292,24.17827253820979
73,2020-05-10,8,20.20870540507087,24.90001201696232
74,2020-05-11,6,15.156529053803151,22.73479358070473
75,2020-05-12,11,27.786969931972443,21.65218436257593
76,2020-05-13,15,37.89132263450788,23.456533059457257
77,2020-05-14,5,12.630440878169292,20.569575144447136
78,2020-05-15,5,12.630440878169292,19.847835665694603
79,2020-05-16,2,5.052176351267717,18.765226447565805
80,2020-05-17,6,15.156529053803151,18.043486968813276
81,2020-05-18,9,22.734793580704725,19.12609618694207
82,2020-05-19,9,22.734793580704725,18.40435670818954
83,2020-05-20,10,25.260881756338584,16.600008011308212
84,2020-05-21,8,20.20870540507087,17.68261722943701
85,2020-05-22,3,7.578264526901576,16.960877750684478
86,2020-05-23,1,2.5260881756338587,16.600008011308212
87,2020-05-24,2,5.052176351267717,15.156529053803151
88,2020-05-25,1,2.5260881756338587,12.269571138793028
89,2020-05-26,4,10.104352702535435,10.465222441911699
90,2020-05-27,9,22.734793580704725,10.104352702535435
91,2020-05-28,4,10.104352702535435,8.660873745030372
92,2020-05-29,3,7.578264526901576,8.660873745030372
93,2020-05-30,1,2.5260881756338587,8.660873745030372
94,2020-05-31,1,2.5260881756338587,8.300004005654106
95,2020-06-01,1,2.5260881756338587,8.300004005654106
96,2020-06-02,3,7.578264526901576,7.939134266277841
97,2020-06-03,3,7.578264526901576,5.773915830020249
98,2020-06-04,1,2.5260881756338587,4.691306611891451
99,2020-06-05,1,2.5260881756338587,3.969567133138921
100,2020-06-06,2,5.052176351267717,4.330436872515186
101,2020-06-07,2,5.052176351267717,4.691306611891452
102,2020-06-08,1,2.5260881756338587,4.691306611891452
103,2020-06-09,0,0.0,3.608697393762655
104,2020-06-10,2,5.052176351267717,3.2478276543863895
105,2020-06-11,1,2.5260881756338587,3.2478276543863895
106,2020-06-12,1,2.5260881756338587,3.2478276543863895
107,2020-06-13,2,5.052176351267717,3.2478276543863895
108,2020-06-14,0,0.0,2.5260881756338587
109,2020-06-15,2,5.052176351267717,2.8869579150101243
110,2020-06-16,2,5.052176351267717,3.608697393762655
111,2020-06-17,2,5.052176351267717,3.608697393762655
112,2020-06-18,1,2.5260881756338587,3.608697393762655
113,2020-06-19,0,0.0,3.2478276543863895
114,2020-06-20,0,0.0,2.5260881756338587
115,2020-06-21,1,2.5260881756338587,2.8869579150101243
116,2020-06-22,0,0.0,2.165218436257593
117,2020-06-23,0,0.0,1.4434789575050622
118,2020-06-24,0,0.0,0.7217394787525311
119,2020-06-25,2,5.052176351267717,1.0826092181287965
120,2020-06-26,3,7.578264526901576,2.165218436257593
121,2020-06-27,0,0.0,2.165218436257593
122,2020-06-28,1,2.5260881756338587,2.165218436257593
123,2020-06-29,3,7.578264526901576,3.2478276543863895
124,2020-06-30,1,2.5260881756338587,3.608697393762655
125,2020-07-01,2,5.052176351267717,4.330436872515186
126,2020-07-02,2,5.052176351267717,4.330436872515186
127,2020-07-03,1,2.5260881756338587,3.608697393762655
128,2020-07-04,1,2.5260881756338587,3.969567133138921
129,2020-07-05,4,10.104352702535435,5.052176351267717
130,2020-07-06,1,2.5260881756338587,4.330436872515186
131,2020-07-07,2,5.052176351267717,4.691306611891452
132,2020-07-08,1,2.5260881756338587,4.330436872515186
133,2020-07-09,3,7.578264526901576,4.691306611891452
134,2020-07-10,1,2.5260881756338587,4.691306611891452
135,2020-07-11,2,5.052176351267717,5.052176351267717
136,2020-07-12,4,10.104352702535435,5.052176351267717
137,2020-07-13,9,22.734793580704725,7.939134266277841
138,2020-07-14,1,2.5260881756338587,7.578264526901576
139,2020-07-15,7,17.68261722943701,9.743482963159169
140,2020-07-16,0,0.0,8.660873745030372
141,2020-07-17,4,10.104352702535435,9.743482963159169
142,2020-07-18,5,12.630440878169292,10.826092181287965
143,2020-07-19,2,5.052176351267717,10.104352702535435
144,2020-07-20,2,5.052176351267717,7.578264526901576
145,2020-07-21,2,5.052176351267717,7.939134266277842
146,2020-07-22,7,17.68261722943701,7.939134266277842
147,2020-07-23,4,10.104352702535435,9.382613223782904
148,2020-07-24,2,5.052176351267717,8.660873745030372
149,2020-07-25,5,12.630440878169292,8.660873745030372
150,2020-07-26,0,0.0,7.939134266277842
151,2020-07-27,8,20.20870540507087,10.104352702535435
152,2020-07-28,8,20.20870540507087,12.269571138793028
153,2020-07-29,5,12.630440878169292,11.547831660040497
154,2020-07-30,9,22.734793580704725,13.352180356921824
155,2020-07-31,3,7.578264526901576,13.713050096298089
156,2020-08-01,4,10.104352702535435,13.352180356921824
157,2020-08-02,7,17.68261722943701,15.878268532555682
158,2020-08-03,2,5.052176351267717,13.713050096298089
159,2020-08-04,2,5.052176351267717,11.547831660040496
160,2020-08-05,4,10.104352702535435,11.186961920664231
161,2020-08-06,5,12.630440878169292,9.743482963159169
162,2020-08-07,9,22.734793580704725,11.908701399416762
163,2020-08-08,2,5.052176351267717,11.186961920664231
164,2020-08-09,2,5.052176351267717,9.382613223782903
165,2020-08-10,10,25.260881756338584,12.269571138793026
166,2020-08-11,4,10.104352702535435,12.991310617545558
167,2020-08-12,8,20.20870540507087,14.43478957505062
168,2020-08-13,6,15.156529053803151,14.795659314426885
169,2020-08-14,11,27.786969931972443,15.517398793179417
170,2020-08-15,1,2.5260881756338587,15.156529053803151
171,2020-08-16,6,15.156529053803151,16.600008011308212
172,2020-08-17,9,22.734793580704725,16.239138271931946
173,2020-08-18,11,27.786969931972443,18.765226447565805
174,2020-08-19,9,22.734793580704725,19.12609618694207
175,2020-08-20,2,5.052176351267717,17.68261722943701
176,2020-08-21,9,22.734793580704725,16.960877750684478
177,2020-08-22,6,15.156529053803151,18.765226447565805
178,2020-08-23,5,12.630440878169292,18.40435670818954
179,2020-08-24,3,7.578264526901576,16.239138271931946
180,2020-08-25,7,17.68261722943701,14.795659314426885
181,2020-08-26,15,37.89132263450788,16.960877750684478
182,2020-08-27,21,53.04785168831103,23.817402798833523
183,2020-08-28,12,30.313058107606302,24.90001201696232
184,2020-08-29,4,10.104352702535435,24.17827253820979
185,2020-08-30,4,10.104352702535435,23.817402798833523
186,2020-08-31,15,37.89132263450788,28.14783967134871
187,2020-09-01,22,55.57393986394489,33.560885761992694
188,2020-09-02,13,32.83914628324016,32.83914628324016
189,2020-09-03,16,40.41741081014174,31.034797586358835
190,2020-09-04,17,42.9434989857756,32.83914628324016
191,2020-09-05,11,27.786969931972443,35.36523445887402
192,2020-09-06,9,22.734793580704725,37.16958315575535
193,2020-09-07,17,42.9434989857756,37.89132263450788
194,2020-09-08,13,32.83914628324016,34.64349498012149
195,2020-09-09,20,50.52176351267717,37.16958315575535
196,2020-09-10,18,45.46958716140945,37.89132263450788
197,2020-09-11,12,30.313058107606302,36.08697393762655
198,2020-09-12,6,15.156529053803151,34.28262524074522
199,2020-09-13,4,10.104352702535435,32.47827654386389
200,2020-09-14,16,40.41741081014174,32.11740680448763
201,2020-09-15,11,27.786969931972443,31.395667325735097
202,2020-09-16,12,30.313058107606302,28.508709410724975
203,2020-09-17,11,27.786969931972443,25.982621235091116
204,2020-09-18,13,32.83914628324016,26.343490974467382
205,2020-09-19,14,35.36523445887402,29.230448889477508
206,2020-09-20,16,40.41741081014174,33.560885761992694
207,2020-09-21,27,68.20438074211418,37.53045289513161
208,2020-09-22,18,45.46958716140945,40.05654107076547
209,2020-09-23,23,58.100028039578746,44.02610820390439
210,2020-09-24,31,78.30873344464962,51.2435029914297
211,2020-09-25,24,60.626116215212605,55.213070124568624
212,2020-09-26,21,53.04785168831103,57.73915830020248
213,2020-09-27,27,68.20438074211418,61.7087254333414
214,2020-09-28,29,73.2565570933819,62.43046491209393
215,2020-09-29,39,98.51743884972048,70.0087294389955
216,2020-09-30,60,151.56529053803152,83.36090979591734
217,2020-10-01,71,179.35226047000396,97.79569937096795
218,2020-10-02,60,151.56529053803152,110.78700998851352
219,2020-10-03,34,85.8869979715512,115.47831660040497
220,2020-10-04,49,123.77832060605907,123.4174508666828
221,2020-10-05,72,181.8783486456378,138.9348496598622
222,2020-10-06,63,159.14355506493308,147.5957234048926
223,2020-10-07,75,189.4566131725394,153.00876949553657
224,2020-10-08,90,227.34793580704726,159.86529454368562
225,2020-10-09,64,161.66964324056696,161.30877350119067
226,2020-10-10,44,111.14787972788977,164.91747089495334
227,2020-10-11,30,75.78264526901576,158.0609458468043
228,2020-10-12,80,202.08705405070867,160.94790376181442
229,2020-10-13,75,189.4566131725394,165.2783406343296
230,2020-10-14,69,174.30008411873624,163.113122198072
231,2020-10-15,68,171.7739959431024,155.17398793179416
232,2020-10-16,71,179.35226047000396,157.70007610742803
233,2020-10-17,44,111.14787972788977,157.70007610742803
234,2020-10-18,46,116.20005607915749,163.47399193744826
235,2020-10-19,102,257.66099391465355,171.4131262037261
236,2020-10-20,91,229.87402398268114,177.18704203374637
237,2020-10-21,87,219.7696712801457,183.68269734251913
238,2020-10-22,73,184.40443682127167,185.48704603940047
239,2020-10-23,4,10.104352702535435,161.30877350119067
240,2020-10-24,1,2.5260881756338587,145.79137470801126
