,date,newCases,newDeaths,newTestsOne,newTestsTwo,newTestsThree,newTestsFour,newAdmissions,newDeathsPerMillion,newDeathsPerMillion7Day,newCasesPerMillion,newCasesPerMillion7Day,newAdmissionsPerMillion,newAdmissionsPerMillion7Day,newTests,positivity,positivity7Day
137,2020-05-19,61,29,3699.0,2653.0,,,12.0,5.308147090586275,5.804968739458882,11.16541284571596,23.32446898917713,2.1964746581736314,3.922276175310056,6352.0,0.009603274559193955,0.024870487695190555
138,2020-05-20,96,50,4090.0,2428.0,,,18.0,9.15197774239013,5.517335153269478,17.57179726538905,21.494073440699104,3.2947119872604467,3.7130881126268527,6518.0,0.01472844430806996,0.022906222858579028
139,2020-05-21,105,37,3858.0,1884.0,,,13.0,6.7724635293686966,5.5957806767756795,19.219153259019272,19.323747290360874,2.3795142130214337,3.3470090029312476,5742.0,0.018286311389759665,0.020366597780472565
140,2020-05-22,113,24,3755.0,1651.0,,,15.0,4.392949316347263,5.020513504396871,20.683469697801694,18.539292055298862,2.745593322717039,2.9286328775648416,5406.0,0.020902700702922678,0.020219000775724968
141,2020-05-23,72,16,2886.0,1225.0,,,14.0,2.9286328775648416,4.366800808511862,13.178847949041787,15.53221365422782,2.5625537678692365,2.82403884622324,4111.0,0.01751398686450985,0.01706239146133489
142,2020-05-24,60,9,3401.0,1341.0,,,8.0,1.6473559936302233,4.366800808511862,10.982373290868155,14.747758419165809,1.4643164387824208,2.7978903383878397,4742.0,0.012652889076339097,0.015170049818591965
143,2020-05-25,55,3,2977.0,1448.0,,,13.0,0.5491186645434079,4.392949316347263,10.067175516629144,14.69546140349501,2.3795142130214337,2.4318112286922346,4425.0,0.012429378531073447,0.015159569347409807
144,2020-05-26,29,18,3750.0,1428.0,,,14.0,3.2947119872604467,4.105315730157859,5.308147090586275,13.858709152762197,2.5625537678692365,2.484108244363035,5178.0,0.005600617999227501,0.0145877612674146
145,2020-05-27,55,13,3575.0,1425.0,,,11.0,2.3795142130214337,3.137820940248045,10.067175516629144,12.786620331510782,2.0134351033258286,2.301068689515233,5000.0,0.011,0.014055126366261748
146,2020-05-28,48,12,4235.0,1237.0,,,6.0,2.1964746581736314,2.4841082443630356,8.785898632694526,11.29615538489296,1.0982373290868157,2.11802913466743,5472.0,0.008771929824561403,0.012695928999804854
147,2020-05-29,39,15,3299.0,1026.0,,,10.0,2.745593322717039,2.248771673844432,7.138542639064301,9.361165805073334,1.830395548478026,1.9872865954904282,4325.0,0.009017341040462428,0.010998020476596246
148,2020-05-30,55,22,2588.0,641.0,,,3.0,4.026870206651657,2.405662720856834,10.067175516629144,8.916641171871527,0.5491186645434079,1.6996530093010243,3229.0,0.017033137194177764,0.010929327666548805
149,2020-05-31,18,9,2096.0,633.0,,,10.0,1.6473559936302233,2.405662720856834,3.2947119872604467,7.818403842784711,1.830395548478026,1.751950024971825,2729.0,0.00659582264565775,0.010064032462165756
150,2020-06-01,18,1,3435.0,971.0,,,7.0,0.1830395548478026,2.3533657051860333,3.2947119872604467,6.850909052874898,1.2812768839346182,1.5950589779594226,4406.0,0.0040853381752156154,0.00887202669704321
151,2020-06-02,53,12,3641.0,1150.0,,,4.0,2.1964746581736314,2.1964746581736314,9.701096406933537,7.478473240924506,0.7321582193912104,1.333573899605419,4791.0,0.011062408682947193,0.009652282509003164
152,2020-06-03,33,11,3834.0,1368.0,,,7.0,2.0134351033258286,2.1441776425028305,6.0403053099774855,6.903206068545698,1.2812768839346182,1.2289798682638176,5202.0,0.006343713956170703,0.008987098788456122
153,2020-06-04,49,9,4180.0,1346.0,,,6.0,1.6473559936302233,2.0657321189966296,8.968938187542328,6.929354576381098,1.0982373290868157,1.2289798682638176,5526.0,0.00886717336228737,0.00900070500813126
154,2020-06-05,29,14,3552.0,1422.0,,,10.0,2.5625537678692365,2.039583611161229,5.308147090586275,6.667869498027095,1.830395548478026,1.2289798682638176,4974.0,0.005830317651789305,0.008545415952606529
155,2020-06-06,21,6,2908.0,1036.0,,,5.0,1.0982373290868157,1.621207485794823,3.8438306518038545,5.778820231623482,0.915197774239013,1.2812768839346182,3944.0,0.005324543610547667,0.006872759726373657
156,2020-06-07,18,0,2651.0,774.0,,,6.0,0.0,1.3858709152762196,3.2947119872604467,5.778820231623482,1.0982373290868157,1.1766828525930169,3425.0,0.005255474452554744,0.006681281413073228
157,2020-06-08,18,0,3059.0,1503.0,,,3.0,0.0,1.3597224074408194,3.2947119872604467,5.778820231623482,0.5491186645434079,1.0720888212514152,4562.0,0.00394563787812363,0.006661324227774373
158,2020-06-09,14,7,3335.0,1412.0,,,4.0,1.2812768839346182,1.2289798682638176,2.5625537678692365,4.7590284260428675,0.7321582193912104,1.0720888212514152,4747.0,0.002949231093322098,0.005502298857827931
159,2020-06-10,12,12,3896.0,1777.0,,,7.0,2.1964746581736314,1.2551283760992178,2.1964746581736314,4.20990976149946,1.2812768839346182,1.0720888212514152,5673.0,0.0021152829190904283,0.004898237281102178
160,2020-06-11,17,5,3917.0,1460.0,,,6.0,0.915197774239013,1.1505343447576164,3.1116724324126444,3.373157510766648,1.0982373290868157,1.0720888212514152,5377.0,0.003161614283057467,0.004083157412640763
161,2020-06-12,27,3,4323.0,1413.0,,,1.0,0.5491186645434079,0.8629007585682124,4.942067980890671,3.320860495095847,0.1830395548478026,0.8367522507328119,5736.0,0.004707112970711297,0.00392269960105819
162,2020-06-13,21,5,3138.0,1279.0,,,4.0,0.915197774239013,0.8367522507328119,3.8438306518038545,3.320860495095847,0.7321582193912104,0.8106037428974115,4417.0,0.004754358161648178,0.003841244536929692
163,2020-06-14,25,1,2963.0,1013.0,,,6.0,0.1830395548478026,0.8629007585682124,4.575988871195065,3.50390004994365,1.0982373290868157,0.8106037428974115,3976.0,0.006287726358148894,0.003988709094871713
164,2020-06-15,29,0,3598.0,1137.0,,,6.0,0.0,0.8629007585682124,5.308147090586275,3.791533636133054,1.0982373290868157,0.8890492664036127,4735.0,0.006124604012671594,0.004299989971235708
165,2020-06-16,15,5,3885.0,1148.0,,,4.0,0.915197774239013,0.8106037428974115,2.745593322717039,3.8176821439684545,0.7321582193912104,0.8890492664036127,5033.0,0.0029803298231670973,0.004304432646927851
166,2020-06-17,21,9,4200.0,1053.0,,,5.0,1.6473559936302233,0.7321582193912104,3.8438306518038545,4.053018714487058,0.915197774239013,0.8367522507328119,5253.0,0.003997715591090805,0.004573351600070762
167,2020-06-18,11,2,3794.0,859.0,,,3.0,0.3660791096956052,0.6537126958850092,2.0134351033258286,3.8961276674746554,0.5491186645434079,0.7583067272266109,4653.0,0.002364066193853428,0.004459416158755899
168,2020-06-19,27,6,3695.0,863.0,,,4.0,1.0982373290868157,0.7321582193912104,4.942067980890671,3.8961276674746554,0.7321582193912104,0.8367522507328119,4558.0,0.005923650724001755,0.004633207266368821
169,2020-06-20,26,2,3187.0,626.0,,,2.0,0.3660791096956052,0.6537126958850092,4.7590284260428675,4.026870206651657,0.3660791096956052,0.7844552350620112,3813.0,0.006818777865198007,0.00492812436687594
170,2020-06-21,26,0,2858.0,558.0,,,1.0,0.0,0.6275641880496089,4.7590284260428675,4.053018714487058,0.1830395548478026,0.6537126958850094,3416.0,0.007611241217798595,0.0051171979182544685
171,2020-06-22,14,0,2962.0,1213.0,,,5.0,0.0,0.6275641880496089,2.5625537678692365,3.660791096956052,0.915197774239013,0.6275641880496089,4175.0,0.0033532934131736527,0.004721296404040477
172,2020-06-23,12,4,3745.0,1118.0,,,4.0,0.7321582193912104,0.6014156802142085,2.1964746581736314,3.582345573449851,0.7321582193912104,0.6275641880496089,4863.0,0.0024676125848241827,0.0046480510842772035
173,2020-06-24,9,4,3247.0,1006.0,,,3.0,0.7321582193912104,0.4706731410372067,1.6473559936302233,3.2685634794250467,0.5491186645434079,0.5752671723788082,4253.0,0.002116153303550435,0.004379256471771437
174,2020-06-25,5,2,4351.0,1035.0,,,2.0,0.3660791096956052,0.4706731410372067,0.915197774239013,3.1116724324126444,0.3660791096956052,0.5491186645434079,5386.0,0.000928332714444857,0.0041741516889987835
175,2020-06-26,17,0,3401.0,1056.0,,,0.0,0.0,0.31378209402480445,3.1116724324126444,2.8501873540586407,0.0,0.44452463320180635,4457.0,0.003814224814897913,0.0038728051305553773
176,2020-06-27,15,0,2982.0,756.0,,,3.0,0.0,0.2614850783540037,2.745593322717039,2.5625537678692365,0.5491186645434079,0.4706731410372067,3738.0,0.0040128410914927765,0.003471957020026059
177,2020-06-28,8,0,2836.0,694.0,,,2.0,0.0,0.2614850783540037,1.4643164387824208,2.0918806268320296,0.3660791096956052,0.4968216488726071,3530.0,0.0022662889518413596,0.0027083924106035967
178,2020-06-29,5,0,3243.0,967.0,,,1.0,0.0,0.2614850783540037,0.915197774239013,1.8565440563134263,0.1830395548478026,0.3922276175310056,4210.0,0.0011876484560570072,0.002399014559586933
179,2020-06-30,10,3,3409.0,956.0,,,0.0,0.5491186645434079,0.23533657051860335,1.830395548478026,1.8042470406426256,0.0,0.2876335861894041,4365.0,0.002290950744558992,0.002373777153834763
180,2020-07-01,8,1,3715.0,973.0,,,2.0,0.1830395548478026,0.15689104701240222,1.4643164387824208,1.7780985328072252,0.3660791096956052,0.2614850783540037,4688.0,0.0017064846416382253,0.0023152530592758756
181,2020-07-02,5,1,3827.0,1263.0,,,0.0,0.1830395548478026,0.13074253917700188,0.915197774239013,1.7780985328072252,0.0,0.20918806268320297,5090.0,0.0009823182711198428,0.0023229652816580165
